Year,Month,Day,Hour,Wind_Speed,Wind_Direction
2020,1,20,16,7.86,59.884
2020,1,20,17,7.55,63.8343
2020,1,20,18,6.91,65.026
2020,1,20,19,7.08,68.7219
2020,1,20,20,7.17,74.17
2020,1,20,21,6.94,80.4272
2020,1,20,22,6.78,87.4895
2020,1,20,23,6.66,96.8165
2020,1,21,0,6.24,108.678
2020,1,21,1,5.95,122.803
2020,1,21,2,5.92,131.251
2020,1,21,3,5.76,136.896
2020,1,21,4,5.77,139.4
2020,1,21,5,5.79,141.398
2020,1,21,6,5.73,139.955
2020,1,21,7,5.74,141.638
2020,1,21,8,5.48,143.019
2020,1,21,9,7.27,146.882
2020,1,21,10,10.16,151.162
2020,1,21,11,12.11,153.872
2020,1,21,12,13.23,157.777
2020,1,21,13,13.85,165.514
2020,1,21,14,13.49,169.082
2020,1,21,15,13.22,169.727
2020,1,21,16,13.10,166.869
2020,1,21,17,11.86,157.429
2020,1,21,18,12.68,146.498
2020,1,21,19,14.11,146.539
2020,1,21,20,15.63,149.035
2020,1,21,21,16.42,151.515
2020,1,21,22,16.53,153.748
2020,1,21,23,16.29,156.158
2020,1,22,0,15.96,159.186
2020,1,22,1,17.00,159.447
2020,1,22,2,16.47,163.017
2020,1,22,3,15.77,166.445
2020,1,22,4,14.66,170.724
2020,1,22,5,11.76,179.287
2020,1,22,6,8.03,196.825
2020,1,22,7,5.95,204.287
2020,1,22,8,5.13,201.058
2020,1,22,9,6.65,209.354
2020,1,22,10,8.72,223.751
2020,1,22,11,9.94,231.521
2020,1,22,12,10.27,233.905
2020,1,22,13,11.75,232.579
2020,1,22,14,11.31,238.568
2020,1,22,15,10.01,253.122
2020,1,22,16,9.33,287.066
2020,1,22,17,11.89,323.785
2020,1,22,18,12.55,338.083
2020,1,22,19,11.94,349.964
2020,1,22,20,11.00,1.14361
2020,1,22,21,10.75,8.26862
2020,1,22,22,10.76,6.15326
2020,1,22,23,10.41,5.70042
2020,1,23,0,10.48,6.18467
2020,1,23,1,10.05,5.9456
2020,1,23,2,10.03,6.13197
2020,1,23,3,10.02,4.89504
2020,1,23,4,9.73,6.01866
2020,1,23,5,8.91,3.16984
2020,1,23,6,9.08,355.921
2020,1,23,7,9.41,350.73
2020,1,23,8,9.48,351.901
2020,1,23,9,10.85,356.476
2020,1,23,10,11.36,357.551
2020,1,23,11,10.85,353.877
2020,1,23,12,10.86,349.281
2020,1,23,13,11.14,344.387
2020,1,23,14,11.30,343.317
2020,1,23,15,11.18,344.698
2020,1,23,16,10.96,347.791
2020,1,23,17,9.88,352.692
2020,1,23,18,7.75,1.72494
2020,1,23,19,7.16,6.9576
2020,1,23,20,6.72,7.89032
2020,1,23,21,6.48,3.45941
2020,1,23,22,6.10,358.262
2020,1,23,23,6.18,354.48
2020,1,24,0,6.31,351.546
2020,1,24,1,6.70,346.199
2020,1,24,2,6.46,341.159
2020,1,24,3,6.55,338.026
2020,1,24,4,6.68,336.378
2020,1,24,5,6.71,336.365
2020,1,24,6,6.09,335.73
2020,1,24,7,4.83,330.904
2020,1,24,8,2.63,319.461
2020,1,24,9,2.11,331.47
2020,1,24,10,2.19,9.40033
2020,1,24,11,1.73,45.4757
2020,1,24,12,1.53,127.426
2020,1,24,13,2.86,180.605
2020,1,24,14,3.65,196.832
2020,1,24,15,4.32,198.905
2020,1,24,16,4.76,195.336
2020,1,24,17,4.66,183.344
2020,1,24,18,4.80,150.995
2020,1,24,19,6.38,138.277
2020,1,24,20,7.81,138.98
2020,1,24,21,8.79,144.169
2020,1,24,22,9.18,148.327
2020,1,24,23,9.41,152.8
2020,1,25,0,9.49,156.056
2020,1,25,1,9.88,160.817
2020,1,25,2,9.73,164.408
2020,1,25,3,9.41,168.347
2020,1,25,4,8.74,172.96
2020,1,25,5,7.50,178.91
2020,1,25,6,5.74,203.501
2020,1,25,7,6.67,240.284
2020,1,25,8,7.38,257.594
2020,1,25,9,9.98,281.61
2020,1,25,10,11.08,315.849
2020,1,25,11,10.66,332.398
2020,1,25,12,10.46,332.521
2020,1,25,13,10.82,326.766
2020,1,25,14,10.89,319.967
2020,1,25,15,10.91,313.576
2020,1,25,16,11.31,309.881
2020,1,25,17,11.11,311.584
2020,1,25,18,9.99,317.505
2020,1,25,19,10.06,319.968
2020,1,25,20,10.19,320.691
2020,1,25,21,10.27,322.613
2020,1,25,22,9.85,322.823
2020,1,25,23,9.20,319.493
2020,1,26,0,9.11,313.618
2020,1,26,1,10.38,310.438
2020,1,26,2,12.45,311.804
2020,1,26,3,13.05,313.049
2020,1,26,4,13.21,315.272
2020,1,26,5,13.12,318.302
2020,1,26,6,12.97,321.463
2020,1,26,7,12.64,323.964
2020,1,26,8,13.52,325.926
2020,1,26,9,15.98,329.374
2020,1,26,10,15.68,330.704
2020,1,26,11,15.60,332.595
2020,1,26,12,15.63,335.302
2020,1,26,13,14.89,336.431
2020,1,26,14,14.50,339.245
2020,1,26,15,14.00,343.33
2020,1,26,16,13.41,346.656
2020,1,26,17,11.74,350.071
2020,1,26,18,8.94,350.762
2020,1,26,19,7.91,348.372
2020,1,26,20,7.21,342.249
2020,1,26,21,6.85,335.614
2020,1,26,22,6.58,332.383
2020,1,26,23,6.54,329.062
2020,1,27,0,6.71,326.431
2020,1,27,1,6.38,323.454
2020,1,27,2,6.22,320.111
2020,1,27,3,6.25,315.015
2020,1,27,4,6.45,312.051
2020,1,27,5,6.67,310.596
2020,1,27,6,6.53,307.427
2020,1,27,7,6.46,303.995
2020,1,27,8,5.85,303.604
2020,1,27,9,5.99,305.585
2020,1,27,10,7.45,315.56
2020,1,27,11,8.67,317.733
2020,1,27,12,8.90,321.298
2020,1,27,13,8.27,326.194
2020,1,27,14,7.83,331.863
2020,1,27,15,7.26,335.395
2020,1,27,16,6.93,337.462
2020,1,27,17,6.37,340.486
2020,1,27,18,5.19,345.31
2020,1,27,19,5.27,351.406
2020,1,27,20,5.15,357.753
2020,1,27,21,4.97,358.792
2020,1,27,22,5.02,352.041
2020,1,27,23,5.07,347.664
2020,1,28,0,5.02,339.343
2020,1,28,1,4.41,330.728
2020,1,28,2,4.47,320.924
2020,1,28,3,4.84,314.089
2020,1,28,4,5.17,310.501
2020,1,28,5,5.15,313.492
2020,1,28,6,4.71,319.462
2020,1,28,7,4.37,325.619
2020,1,28,8,3.06,321.676
2020,1,28,9,2.28,315.821
2020,1,28,10,1.66,332.381
2020,1,28,11,0.78,354.704
2020,1,28,12,0.17,279.335
2020,1,28,13,1.65,184.095
2020,1,28,14,1.98,168.002
2020,1,28,15,3.02,144.264
2020,1,28,16,4.03,135.11
2020,1,28,17,4.87,132.2
2020,1,28,18,5.38,124.486
2020,1,28,19,6.25,127.054
2020,1,28,20,6.78,132.589
2020,1,28,21,7.02,140.46
2020,1,28,22,7.25,146.848
2020,1,28,23,7.38,151.458
2020,1,29,0,7.39,154.586
2020,1,29,1,7.38,160.525
2020,1,29,2,6.61,166.031
2020,1,29,3,6.34,168.207
2020,1,29,4,6.76,165.675
2020,1,29,5,6.90,170.603
2020,1,29,6,6.96,180.851
2020,1,29,7,6.67,186.885
2020,1,29,8,6.01,190.668
2020,1,29,9,6.55,189.946
2020,1,29,10,8.89,193.637
2020,1,29,11,10.38,196.852
2020,1,29,12,11.01,202.261
2020,1,29,13,10.97,209.998
2020,1,29,14,10.79,214.5
2020,1,29,15,10.49,217.627
2020,1,29,16,9.48,233.766
2020,1,29,17,6.40,242.401
2020,1,29,18,4.45,232.518
2020,1,29,19,3.09,222.352
2020,1,29,20,1.80,247.401
2020,1,29,21,2.19,311.959
2020,1,29,22,4.44,336.002
2020,1,29,23,7.28,343.123
2020,1,30,0,9.46,345.919
2020,1,30,1,8.91,353.493
2020,1,30,2,8.95,350.187
2020,1,30,3,8.76,348.462
2020,1,30,4,8.55,347.792
2020,1,30,5,7.85,346.147
2020,1,30,6,7.15,344.443
2020,1,30,7,6.67,339.694
2020,1,30,8,6.22,337.652
2020,1,30,9,8.32,344.226
2020,1,30,10,10.64,352.885
2020,1,30,11,11.20,354.318
2020,1,30,12,10.44,352.53
2020,1,30,13,9.19,346.787
2020,1,30,14,8.45,343.956
2020,1,30,15,7.62,342.236
2020,1,30,16,7.09,343.642
2020,1,30,17,6.03,349.352
2020,1,30,18,5.44,0.793775
2020,1,30,19,5.82,7.03598
2020,1,30,20,6.25,10.3225
2020,1,30,21,6.29,11.974
2020,1,30,22,6.18,12.3918
2020,1,30,23,5.83,10.09
2020,1,31,0,5.49,6.09175
2020,1,31,1,4.61,5.20597
2020,1,31,2,4.00,357.205
2020,1,31,3,4.08,350.069
2020,1,31,4,3.95,348.838
2020,1,31,5,3.40,348.86
2020,1,31,6,2.38,348.968
2020,1,31,7,1.61,341.329
2020,1,31,8,0.63,330.755
2020,1,31,9,0.94,117.969
2020,1,31,10,3.39,124.825
2020,1,31,11,5.44,138.431
2020,1,31,12,6.78,148.807
2020,1,31,13,7.26,159.844
2020,1,31,14,7.65,165.554
2020,1,31,15,7.91,163.569
2020,1,31,16,7.92,158.945
2020,1,31,17,7.53,150.637
2020,1,31,18,7.25,136.019
2020,1,31,19,7.95,132.763
2020,1,31,20,8.53,136.426
2020,1,31,21,8.91,143.533
2020,1,31,22,9.38,150.748
2020,1,31,23,9.76,155.111
2020,2,1,0,9.81,156.355
2020,2,1,1,10.25,155.281
2020,2,1,2,10.55,160.463
2020,2,1,3,9.94,168.501
2020,2,1,4,9.42,170.882
2020,2,1,5,8.55,175.215
2020,2,1,6,7.87,174.94
2020,2,1,7,7.04,184.927
2020,2,1,8,7.42,202.822
2020,2,1,9,8.20,212.601
2020,2,1,10,10.61,219.044
2020,2,1,11,12.95,235.598
2020,2,1,12,12.39,260.347
2020,2,1,13,10.01,281.501
2020,2,1,14,9.41,314.776
2020,2,1,15,10.34,340.201
2020,2,1,16,11.11,355.374
2020,2,1,17,11.67,1.93809
2020,2,1,18,10.26,5.17681
2020,2,1,19,9.83,8.05952
2020,2,1,20,9.39,9.30819
2020,2,1,21,8.72,10.379
2020,2,1,22,8.06,9.70635
2020,2,1,23,7.59,6.71143
2020,2,2,0,7.34,3.60785
2020,2,2,1,7.51,1.86398
2020,2,2,2,7.06,0.687408
2020,2,2,3,6.45,1.89567
2020,2,2,4,5.49,3.10787
2020,2,2,5,4.97,0.828475
2020,2,2,6,4.71,358.886
2020,2,2,7,4.77,359.953
2020,2,2,8,4.02,2.81097
2020,2,2,9,4.88,18.2932
2020,2,2,10,6.19,33.4759
2020,2,2,11,6.82,39.358
2020,2,2,12,6.41,39.6682
2020,2,2,13,6.06,37.5991
2020,2,2,14,5.80,34.5224
2020,2,2,15,5.35,37.4166
2020,2,2,16,5.11,43.2698
2020,2,2,17,4.99,45.9341
2020,2,2,18,5.15,47.8111
2020,2,2,19,5.82,43.8582
2020,2,2,20,6.27,41.11
2020,2,2,21,6.24,37.9399
2020,2,2,22,5.76,35.6301
2020,2,2,23,5.12,29.3387
2020,2,3,0,4.92,18.6661
2020,2,3,1,5.02,12.4991
2020,2,3,2,5.41,4.43069
2020,2,3,3,5.44,359.328
2020,2,3,4,5.23,357.482
2020,2,3,5,4.94,0.555735
2020,2,3,6,4.55,7.72181
2020,2,3,7,4.04,8.51162
2020,2,3,8,3.07,9.3724
2020,2,3,9,3.85,25.8531
2020,2,3,10,5.02,42.0482
2020,2,3,11,5.56,51.9166
2020,2,3,12,4.98,56.7458
2020,2,3,13,3.90,58.8687
2020,2,3,14,3.86,52.6549
2020,2,3,15,4.15,57.4353
2020,2,3,16,4.69,66.7695
2020,2,3,17,5.26,73.8285
2020,2,3,18,5.28,76.7398
2020,2,3,19,6.08,75.7919
2020,2,3,20,6.76,73.3145
2020,2,3,21,7.10,73.3285
2020,2,3,22,6.88,75.8044
2020,2,3,23,6.34,78.1477
2020,2,4,0,5.77,83.2117
2020,2,4,1,5.58,88.7759
2020,2,4,2,5.13,99.1652
2020,2,4,3,4.99,108.22
2020,2,4,4,4.94,117.699
2020,2,4,5,4.81,130.512
2020,2,4,6,4.67,140.036
2020,2,4,7,4.97,144.541
2020,2,4,8,4.53,145.858
2020,2,4,9,6.39,147.782
2020,2,4,10,8.65,149.202
2020,2,4,11,10.22,150.655
2020,2,4,12,10.91,152.357
2020,2,4,13,11.67,157.123
2020,2,4,14,11.99,158.897
2020,2,4,15,12.23,159.712
2020,2,4,16,12.09,157.207
2020,2,4,17,11.35,149.923
2020,2,4,18,10.18,137.552
2020,2,4,19,10.33,133.993
2020,2,4,20,10.43,136.952
2020,2,4,21,10.44,139.32
2020,2,4,22,10.29,142.228
2020,2,4,23,9.36,147.343
2020,2,5,0,8.62,148.782
2020,2,5,1,9.49,153.19
2020,2,5,2,8.97,153.029
2020,2,5,3,8.73,154.232
2020,2,5,4,8.72,157.48
2020,2,5,5,8.43,158.012
2020,2,5,6,8.18,158.961
2020,2,5,7,7.88,159.627
2020,2,5,8,7.90,159.038
2020,2,5,9,9.74,160.69
2020,2,5,10,11.67,166.706
2020,2,5,11,11.14,167.189
2020,2,5,12,10.29,168.089
2020,2,5,13,10.39,169.661
2020,2,5,14,9.64,168.904
2020,2,5,15,9.13,161.824
2020,2,5,16,9.60,154.131
2020,2,5,17,9.88,145.186
2020,2,5,18,9.65,137.563
2020,2,5,19,10.08,137.309
2020,2,5,20,10.32,139.704
2020,2,5,21,10.09,143.677
2020,2,5,22,9.76,148.019
2020,2,5,23,9.44,148.799
2020,2,6,0,9.24,148.354
2020,2,6,1,9.86,149.481
2020,2,6,2,9.19,148.731
2020,2,6,3,8.81,150.066
2020,2,6,4,8.46,152.429
2020,2,6,5,8.17,155.994
2020,2,6,6,7.78,159.515
2020,2,6,7,7.34,159.562
2020,2,6,8,6.71,159.728
2020,2,6,9,7.84,158.128
2020,2,6,10,9.75,160.447
2020,2,6,11,10.88,162.738
2020,2,6,12,10.91,165.564
2020,2,6,13,10.31,174.097
2020,2,6,14,9.48,172.468
2020,2,6,15,9.15,168.077
2020,2,6,16,9.22,159.906
2020,2,6,17,9.18,148.94
2020,2,6,18,8.97,137.201
2020,2,6,19,9.88,134.762
2020,2,6,20,10.81,139.484
2020,2,6,21,11.37,145.669
2020,2,6,22,11.53,151.489
2020,2,6,23,11.68,155.649
2020,2,7,0,11.84,158.851
2020,2,7,1,12.08,159.298
2020,2,7,2,11.58,161.571
2020,2,7,3,10.84,164.147
2020,2,7,4,9.85,165.534
2020,2,7,5,9.19,164.86
2020,2,7,6,8.94,163.538
2020,2,7,7,8.85,162.973
2020,2,7,8,8.23,166.551
2020,2,7,9,9.30,172.168
2020,2,7,10,10.44,181.98
2020,2,7,11,11.23,192.788
2020,2,7,12,11.77,204.999
2020,2,7,13,11.67,211.818
2020,2,7,14,11.26,219.919
2020,2,7,15,10.67,226.42
2020,2,7,16,9.49,228.521
2020,2,7,17,7.41,224.531
2020,2,7,18,4.99,203.353
2020,2,7,19,5.44,172.459
2020,2,7,20,7.46,155.761
2020,2,7,21,9.58,155.665
2020,2,7,22,10.84,160.234
2020,2,7,23,10.99,165.481
2020,2,8,0,10.33,168.319
2020,2,8,1,10.81,164.444
2020,2,8,2,10.24,166.669
2020,2,8,3,9.58,166.908
2020,2,8,4,9.33,167.027
2020,2,8,5,8.94,166.76
2020,2,8,6,8.71,168.095
2020,2,8,7,8.39,171.252
2020,2,8,8,7.32,177.424
2020,2,8,9,8.12,195.462
2020,2,8,10,10.38,219.19
2020,2,8,11,12.87,230.89
2020,2,8,12,14.04,236.808
2020,2,8,13,13.58,242.965
2020,2,8,14,12.74,246.621
2020,2,8,15,11.95,253.929
2020,2,8,16,10.38,264.065
2020,2,8,17,6.95,275.372
2020,2,8,18,4.93,327.809
2020,2,8,19,8.50,351.823
2020,2,8,20,10.61,353.387
2020,2,8,21,9.77,1.34551
2020,2,8,22,8.50,11.6767
2020,2,8,23,8.02,18.1449
2020,2,9,0,8.46,17.803
2020,2,9,1,9.17,25.9685
2020,2,9,2,8.30,31.586
2020,2,9,3,7.68,38.0063
2020,2,9,4,7.72,47.7473
2020,2,9,5,8.23,56.3778
2020,2,9,6,7.39,60.7661
2020,2,9,7,6.67,52.8184
2020,2,9,8,7.38,40.9788
2020,2,9,9,9.97,44.4126
2020,2,9,10,10.61,46.9569
2020,2,9,11,10.99,51.9655
2020,2,9,12,10.87,56.217
2020,2,9,13,10.31,56.7448
2020,2,9,14,9.71,62.2499
2020,2,9,15,9.28,59.9368
2020,2,9,16,9.32,53.7558
2020,2,9,17,9.07,52.431
2020,2,9,18,8.10,53.0766
2020,2,9,19,8.23,53.4994
2020,2,9,20,8.17,53.8343
2020,2,9,21,7.88,50.1086
2020,2,9,22,8.00,43.9339
2020,2,9,23,8.24,38.9991
2020,2,10,0,8.22,37.4807
2020,2,10,1,8.20,30.2841
2020,2,10,2,7.72,28.0884
2020,2,10,3,7.48,25.2647
2020,2,10,4,6.93,24.0135
2020,2,10,5,6.60,19.6752
2020,2,10,6,6.47,14.2161
2020,2,10,7,6.47,13.1642
2020,2,10,8,6.27,20.2701
2020,2,10,9,7.88,37.21
2020,2,10,10,8.47,49.6855
2020,2,10,11,8.67,56.3905
2020,2,10,12,8.23,60.6032
2020,2,10,13,7.91,53.7544
2020,2,10,14,7.83,52.1468
2020,2,10,15,7.63,52.7931
2020,2,10,16,7.92,56.0928
2020,2,10,17,8.77,56.719
2020,2,10,18,7.88,57.3026
2020,2,10,19,7.91,53.8815
2020,2,10,20,8.12,48.0617
2020,2,10,21,8.37,44.5959
2020,2,10,22,8.69,41.3697
2020,2,10,23,9.35,35.6784
2020,2,11,0,10.37,30.5306
2020,2,11,1,11.49,29.1647
2020,2,11,2,11.25,27.7783
2020,2,11,3,10.52,26.9895
2020,2,11,4,9.41,28.8593
2020,2,11,5,8.44,28.5725
2020,2,11,6,7.91,27.0282
2020,2,11,7,8.19,21.9553
2020,2,11,8,10.96,21.0371
2020,2,11,9,12.02,21.3997
2020,2,11,10,12.14,21.1063
2020,2,11,11,11.57,19.4481
2020,2,11,12,11.36,13.7319
2020,2,11,13,11.53,3.28231
2020,2,11,14,10.30,359.291
2020,2,11,15,9.48,357.289
2020,2,11,16,10.05,359.026
2020,2,11,17,10.78,0.630558
2020,2,11,18,9.57,5.00499
2020,2,11,19,9.35,10.0121
2020,2,11,20,9.16,12.1571
2020,2,11,21,8.78,12.038
2020,2,11,22,8.94,12.3481
2020,2,11,23,9.18,13.0473
2020,2,12,0,9.81,12.8953
2020,2,12,1,9.71,10.7703
2020,2,12,2,8.50,11.4056
2020,2,12,3,6.90,13.9364
2020,2,12,4,5.89,13.8099
2020,2,12,5,5.91,9.8782
2020,2,12,6,5.84,9.06027
2020,2,12,7,5.68,6.94148
2020,2,12,8,6.21,9.46292
2020,2,12,9,7.41,10.3225
2020,2,12,10,7.66,5.74702
2020,2,12,11,7.73,0.207937
2020,2,12,12,8.16,355.501
2020,2,12,13,9.63,349.783
2020,2,12,14,10.85,350.504
2020,2,12,15,11.19,353.592
2020,2,12,16,11.07,358.701
2020,2,12,17,10.41,5.14935
2020,2,12,18,7.96,17.1502
2020,2,12,19,7.39,24.7924
2020,2,12,20,7.20,30.8749
2020,2,12,21,7.27,33.8125
2020,2,12,22,6.93,36.4113
2020,2,12,23,6.17,38.5444
2020,2,13,0,5.07,40.8052
2020,2,13,1,3.32,42.3361
2020,2,13,2,1.08,48.5135
2020,2,13,3,1.43,219.009
2020,2,13,4,2.58,223.486
2020,2,13,5,2.34,239.391
2020,2,13,6,1.62,261.733
2020,2,13,7,1.36,287.894
2020,2,13,8,1.15,297.601
2020,2,13,9,0.36,231.648
2020,2,13,10,0.68,166.658
2020,2,13,11,0.70,218.133
2020,2,13,12,1.19,270.608
2020,2,13,13,1.08,276.902
2020,2,13,14,0.84,311.391
2020,2,13,15,1.11,22.5744
2020,2,13,16,1.96,44.5811
2020,2,13,17,2.84,60.9589
2020,2,13,18,3.97,78.0367
2020,2,13,19,4.73,87.1854
2020,2,13,20,5.39,96.0647
2020,2,13,21,5.72,102.894
2020,2,13,22,5.98,107.311
2020,2,13,23,5.91,113.753
2020,2,14,0,5.65,123.265
2020,2,14,1,5.57,144.004
2020,2,14,2,5.31,157.562
2020,2,14,3,4.74,171.433
2020,2,14,4,3.82,183.972
2020,2,14,5,3.11,198.892
2020,2,14,6,2.99,219.939
2020,2,14,7,3.29,235.363
2020,2,14,8,2.88,240.11
2020,2,14,9,3.16,234.602
2020,2,14,10,5.24,242.025
2020,2,14,11,5.89,252.309
2020,2,14,12,5.27,267.368
2020,2,14,13,3.48,287.708
2020,2,14,14,2.46,322.278
2020,2,14,15,2.27,353.34
2020,2,14,16,2.77,11.9909
2020,2,14,17,3.15,29.3966
2020,2,14,18,3.52,65.6532
2020,2,14,19,4.73,88.9621
2020,2,14,20,5.72,100.009
2020,2,14,21,5.79,107.101
2020,2,14,22,5.60,112.822
2020,2,14,23,5.11,115.368
2020,2,15,0,4.50,121.569
2020,2,15,1,4.45,138.941
2020,2,15,2,4.21,157.182
2020,2,15,3,4.02,175.062
2020,2,15,4,3.72,186.199
2020,2,15,5,2.71,195.355
2020,2,15,6,1.74,206.792
2020,2,15,7,1.23,232.256
2020,2,15,8,1.88,263.649
2020,2,15,9,1.37,270.093
2020,2,15,10,1.09,256.047
2020,2,15,11,0.90,117.296
2020,2,15,12,3.44,96.4824
2020,2,15,13,5.33,114.91
2020,2,15,14,6.74,124.415
2020,2,15,15,7.97,128.899
2020,2,15,16,8.68,130.903
2020,2,15,17,8.67,129.325
2020,2,15,18,7.38,126.953
2020,2,15,19,7.24,127.382
2020,2,15,20,7.30,128.585
2020,2,15,21,7.25,128.678
2020,2,15,22,7.31,130.107
2020,2,15,23,7.74,133.313
2020,2,16,0,8.04,138.443
2020,2,16,1,8.50,143.489
2020,2,16,2,8.25,148.333
2020,2,16,3,8.14,150.15
2020,2,16,4,8.11,151.372
2020,2,16,5,8.07,150.19
2020,2,16,6,7.76,152.867
2020,2,16,7,6.96,160.217
2020,2,16,8,5.86,162.045
2020,2,16,9,7.55,158.42
2020,2,16,10,10.43,158.493
2020,2,16,11,12.77,158.17
2020,2,16,12,13.45,158.306
2020,2,16,13,14.15,161.662
2020,2,16,14,14.06,161.03
2020,2,16,15,14.38,157.125
2020,2,16,16,14.94,154.103
2020,2,16,17,14.20,149.002
2020,2,16,18,12.94,144.586
2020,2,16,19,13.19,145.326
2020,2,16,20,13.39,148.668
2020,2,16,21,13.19,151.915
2020,2,16,22,12.57,156.274
2020,2,16,23,11.98,156.24
2020,2,17,0,12.10,154.758
2020,2,17,1,11.74,156.293
2020,2,17,2,11.77,159.599
2020,2,17,3,11.06,161.829
2020,2,17,4,9.96,163.126
2020,2,17,5,9.00,162.343
2020,2,17,6,7.68,164.343
2020,2,17,7,6.22,166.03
2020,2,17,8,5.40,167.291
2020,2,17,9,5.97,173.564
2020,2,17,10,7.08,183.805
2020,2,17,11,8.15,188.832
2020,2,17,12,8.69,188.19
2020,2,17,13,8.45,193.48
2020,2,17,14,7.88,194.512
2020,2,17,15,7.22,189.089
2020,2,17,16,6.83,176.179
2020,2,17,17,6.82,155.871
2020,2,17,18,7.74,135.838
2020,2,17,19,9.43,133.106
2020,2,17,20,10.22,138.71
2020,2,17,21,9.96,144.172
2020,2,17,22,9.80,148.5
2020,2,17,23,9.73,149.947
2020,2,18,0,9.71,147.667
2020,2,18,1,11.03,143.638
2020,2,18,2,11.22,142.19
2020,2,18,3,10.87,142.608
2020,2,18,4,10.36,144.269
2020,2,18,5,9.84,145.41
2020,2,18,6,9.59,146.626
2020,2,18,7,9.42,146.045
2020,2,18,8,9.37,148.258
2020,2,18,9,11.63,151.219
2020,2,18,10,13.79,155.132
2020,2,18,11,15.50,158.115
2020,2,18,12,15.96,161.204
2020,2,18,13,16.94,162.008
2020,2,18,14,16.47,162.595
2020,2,18,15,15.92,160.529
2020,2,18,16,15.38,157.509
2020,2,18,17,13.57,153.039
2020,2,18,18,11.74,146.282
2020,2,18,19,11.86,143.61
2020,2,18,20,12.10,144.91
2020,2,18,21,11.99,146.501
2020,2,18,22,11.89,147.765
2020,2,18,23,11.70,148.441
2020,2,19,0,11.26,150.263
2020,2,19,1,12.05,153.963
2020,2,19,2,11.42,157.764
2020,2,19,3,10.78,160.089
2020,2,19,4,10.18,161.538
2020,2,19,5,9.80,163.654
2020,2,19,6,9.44,168.941
2020,2,19,7,8.48,171.413
2020,2,19,8,7.65,171.463
2020,2,19,9,9.28,170.694
2020,2,19,10,11.61,171.745
2020,2,19,11,13.24,172.53
2020,2,19,12,13.91,172.061
2020,2,19,13,15.11,171.222
2020,2,19,14,15.88,169.389
2020,2,19,15,16.30,167.866
2020,2,19,16,15.99,165.647
2020,2,19,17,13.87,159.418
2020,2,19,18,13.05,149.953
2020,2,19,19,13.75,149.28
2020,2,19,20,13.74,150.687
2020,2,19,21,14.36,149.624
2020,2,19,22,14.41,152.925
2020,2,19,23,12.98,157.77
2020,2,20,0,11.39,167.039
2020,2,20,1,7.26,206.455
2020,2,20,2,5.76,211.411
2020,2,20,3,5.88,207.38
2020,2,20,4,7.07,264.688
2020,2,20,5,12.34,301.298
2020,2,20,6,11.88,303.251
2020,2,20,7,11.32,297.451
2020,2,20,8,15.34,300.682
2020,2,20,9,18.09,310.28
2020,2,20,10,17.47,319.445
2020,2,20,11,15.90,323.399
2020,2,20,12,14.36,321.899
2020,2,20,13,13.61,324.683
2020,2,20,14,12.60,322.202
2020,2,20,15,12.11,321.287
2020,2,20,16,12.01,325.147
2020,2,20,17,11.81,329.559
2020,2,20,18,10.27,335.739
2020,2,20,19,9.89,341.296
2020,2,20,20,9.62,344.251
2020,2,20,21,9.11,346.764
2020,2,20,22,8.72,349.21
2020,2,20,23,8.28,352.749
2020,2,21,0,7.76,356.16
2020,2,21,1,7.19,352.749
2020,2,21,2,6.56,349.133
2020,2,21,3,6.00,343.584
2020,2,21,4,5.63,338.792
2020,2,21,5,5.36,333.149
2020,2,21,6,5.37,325.874
2020,2,21,7,5.08,321.55
2020,2,21,8,3.92,327.654
2020,2,21,9,4.19,346.731
2020,2,21,10,6.70,20.7536
2020,2,21,11,6.10,33.4891
2020,2,21,12,4.73,40.4031
2020,2,21,13,4.03,42.4963
2020,2,21,14,3.10,51.9429
2020,2,21,15,2.78,67.2396
2020,2,21,16,3.13,77.3464
2020,2,21,17,3.73,82.7999
2020,2,21,18,3.98,81.1054
2020,2,21,19,4.11,87.1174
2020,2,21,20,4.53,94.7762
2020,2,21,21,5.09,99.4158
2020,2,21,22,5.85,98.5445
2020,2,21,23,6.15,100.397
2020,2,22,0,6.17,105.294
2020,2,22,1,6.27,109.37
2020,2,22,2,6.50,118.036
2020,2,22,3,6.49,127.723
2020,2,22,4,6.55,136.928
2020,2,22,5,6.38,141.431
2020,2,22,6,6.74,142.364
2020,2,22,7,7.11,143.676
2020,2,22,8,7.39,143.713
2020,2,22,9,9.84,145.316
2020,2,22,10,11.85,145.437
2020,2,22,11,13.01,146.831
2020,2,22,12,13.06,149.15
2020,2,22,13,12.21,152.818
2020,2,22,14,11.70,154.222
2020,2,22,15,11.36,154.177
2020,2,22,16,10.98,152.275
2020,2,22,17,11.15,147.135
2020,2,22,18,9.60,138.437
2020,2,22,19,9.85,134.285
2020,2,22,20,10.48,133.044
2020,2,22,21,11.08,133.333
2020,2,22,22,11.46,133.971
2020,2,22,23,11.77,135.11
2020,2,23,0,11.77,136.587
2020,2,23,1,11.45,138.512
2020,2,23,2,10.77,140.036
2020,2,23,3,10.05,144.142
2020,2,23,4,9.20,150.705
2020,2,23,5,8.55,155.272
2020,2,23,6,7.93,157.065
2020,2,23,7,7.40,156.815
2020,2,23,8,7.33,157.483
2020,2,23,9,9.18,157.87
